Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,37.0,4.0,5.0,118.80000000000001,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,13.6666666666667,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,1.0,5.0,9670.0,1.0,1.0,133.1,1.0,9.0,1.0,2.0,4.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
2.0,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,7.0,7.0,6.0,11.3,0.0,0.0,7.0,7.0,6.0,11.3,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,43.0,1.0,9556.0,1.0,1.0,147.0,1.0,3.0,4.0,3.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,16.0,0.0,10.8,1.4000000000000001,1.74,Enrolled
1.0,43.0,1.0,9130.0,1.0,1.0,127.0,1.0,19.0,38.0,4.0,5.0,120.7,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,11.0,1.0,12.0,0.0,0.0,5.0,9.0,3.0,12.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Enrolled
1.0,17.0,6.0,9500.0,1.0,1.0,136.0,1.0,19.0,38.0,9.0,3.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,7.0,12.3,0.0,0.0,8.0,9.0,7.0,12.3,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,1.0,5.0,9500.0,1.0,1.0,127.0,1.0,19.0,19.0,7.0,8.0,120.30000000000001,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.6942857142857,0.0,0.0,8.0,8.0,7.0,12.6942857142857,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,17.0,1.0,9670.0,1.0,1.0,123.0,1.0,19.0,19.0,1.0,1.0,114.60000000000001,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,4.0,11.0,0.0,0.0,5.0,5.0,4.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,128.0,1.0,37.0,19.0,9.0,3.0,116.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,14.1666666666667,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,128.0,1.0,3.0,1.0,2.0,1.0,127.80000000000001,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,14.412500000000001,0.0,0.0,8.0,8.0,8.0,16.05,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,1.0,2.0,9500.0,1.0,1.0,140.0,1.0,1.0,19.0,7.0,7.0,129.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.92875,0.0,0.0,8.0,8.0,8.0,14.0625,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,1.0,2.0,9773.0,1.0,1.0,121.0,1.0,1.0,19.0,9.0,7.0,118.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.3333333333333,0.0,0.0,6.0,10.0,5.0,12.8,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,1.0,3.0,9254.0,1.0,1.0,122.0,1.0,19.0,38.0,3.0,10.0,114.30000000000001,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,8.0,5.0,12.8,0.0,0.0,6.0,9.0,5.0,12.8,0.0,12.4,0.5,1.79,Enrolled
1.0,18.0,1.0,9500.0,1.0,1.0,126.0,1.0,38.0,37.0,5.0,5.0,114.80000000000001,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,8.0,8.0,7.0,14.402857142857101,0.0,0.0,8.0,8.0,7.0,14.402857142857101,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,1.0,4.0,9500.0,1.0,1.0,135.0,1.0,37.0,37.0,9.0,8.0,123.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.3814285714286,0.0,0.0,8.0,8.0,7.0,13.3814285714286,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,1.0,2.0,9500.0,1.0,1.0,131.0,1.0,19.0,19.0,7.0,5.0,122.10000000000001,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,14.131250000000001,0.0,0.0,8.0,8.0,8.0,13.98375,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,17.0,4.0,9085.0,1.0,1.0,140.0,1.0,19.0,37.0,4.0,7.0,123.7,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,11.714285714285701,2.0,0.0,5.0,6.0,5.0,12.600000000000001,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,3.0,9147.0,1.0,1.0,131.0,1.0,19.0,38.0,9.0,7.0,132.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,11.8,0.0,0.0,5.0,8.0,4.0,11.25,0.0,9.4,-0.8,-3.12,Enrolled
2.0,39.0,1.0,8014.0,0.0,1.0,130.0,1.0,34.0,34.0,99.0,99.0,114.80000000000001,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,6.0,9.0,6.0,11.1666666666667,0.0,1.0,6.0,15.0,2.0,11.0,1.0,7.6000000000000005,2.6,0.32,Graduate
1.0,7.0,1.0,9003.0,1.0,3.0,130.0,1.0,38.0,37.0,5.0,6.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1.0,43.0,1.0,9853.0,1.0,1.0,140.0,1.0,37.0,19.0,9.0,8.0,122.30000000000001,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,5.0,13.600000000000001,0.0,0.0,6.0,8.0,5.0,12.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Dropout
2.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,1.0,19.0,4.0,9.0,152.4,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,4.0,12.0,14.0,12.0,13.8461538461538,0.0,5.0,12.0,18.0,11.0,14.0909090909091,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,17.0,1.0,9773.0,1.0,1.0,125.0,1.0,37.0,37.0,5.0,7.0,120.10000000000001,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,8.0,6.0,13.3333333333333,0.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,1.0,1.0,9130.0,1.0,1.0,160.0,1.0,3.0,3.0,3.0,2.0,155.10000000000002,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,5.0,5.0,16.400000000000002,0.0,0.0,5.0,5.0,5.0,14.600000000000001,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,51.0,1.0,9070.0,1.0,1.0,130.0,1.0,19.0,19.0,5.0,7.0,124.5,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,5.0,11.0,11.0,11.0,13.8181818181818,0.0,5.0,11.0,11.0,11.0,13.454545454545501,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,144.0,1.0,3.0,1.0,2.0,3.0,126.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,10.600000000000001,0.0,0.0,6.0,11.0,4.0,10.5,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,39.0,1.0,9147.0,1.0,19.0,133.1,1.0,3.0,1.0,3.0,5.0,153.20000000000002,1.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,8.0,5.0,10.200000000000001,0.0,0.0,5.0,6.0,5.0,12.200000000000001,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,148.0,1.0,1.0,1.0,4.0,9.0,129.8,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,5.0,10.600000000000001,0.0,0.0,6.0,11.0,4.0,10.4,0.0,15.5,2.8000000000000003,-4.0600000000000005,Enrolled
1.0,43.0,1.0,8014.0,0.0,1.0,133.1,1.0,3.0,3.0,2.0,3.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,7.0,10.0,10.0,9.0,11.4444444444444,0.0,4.0,11.0,11.0,5.0,10.8,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,1.0,1.0,9853.0,1.0,1.0,133.0,1.0,1.0,38.0,5.0,10.0,131.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,5.0,14.3333333333333,0.0,4.0,8.0,8.0,8.0,12.625,0.0,15.5,2.8000000000000003,-4.0600000000000005,Enrolled
1.0,43.0,6.0,9238.0,1.0,1.0,129.0,1.0,34.0,34.0,0.0,0.0,125.2,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,15.0,16.0,18.0,16.0,13.0,0.0,11.0,13.0,15.0,13.0,13.266666666666701,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,5.0,9500.0,1.0,1.0,144.0,1.0,19.0,38.0,4.0,8.0,141.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,9.0,8.0,13.31,1.0,0.0,8.0,9.0,8.0,13.31,1.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,37.0,4.0,9.0,117.10000000000001,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,10.0,5.0,10.5714285714286,1.0,0.0,6.0,9.0,5.0,12.200000000000001,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,17.0,3.0,9500.0,1.0,1.0,144.0,1.0,1.0,37.0,9.0,9.0,126.5,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,8.0,8.0,7.0,13.487142857142901,0.0,0.0,8.0,8.0,7.0,13.487142857142901,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,132.0,1.0,19.0,38.0,9.0,7.0,120.10000000000001,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.3333333333333,0.0,0.0,6.0,7.0,6.0,11.8333333333333,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,142.0,1.0,38.0,19.0,7.0,10.0,128.4,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,11.0,6.0,11.875,0.0,0.0,6.0,9.0,5.0,12.8333333333333,0.0,11.100000000000001,0.6000000000000001,2.02,Dropout
1.0,1.0,2.0,9500.0,1.0,1.0,136.0,1.0,19.0,19.0,9.0,9.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,13.9666666666667,0.0,0.0,7.0,7.0,6.0,13.9666666666667,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,39.0,1.0,9254.0,1.0,9.0,133.1,1.0,34.0,34.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,1.0,9670.0,1.0,1.0,122.0,1.0,1.0,19.0,3.0,5.0,116.80000000000001,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.8,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,1.0,2.0,9556.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,9.0,104.5,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,2.0,2.0,2.0,12.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1.0,7.0,1.0,9500.0,1.0,3.0,140.0,1.0,34.0,34.0,0.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,117.0,1.0,3.0,1.0,3.0,3.0,113.2,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,6.0,11.98,0.0,0.0,8.0,11.0,7.0,13.225,0.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,128.0,1.0,38.0,19.0,191.0,175.0,118.60000000000001,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,8.0,5.0,13.200000000000001,0.0,0.0,6.0,7.0,5.0,11.8,0.0,8.9,1.4000000000000001,3.5100000000000002,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,136.0,1.0,1.0,1.0,4.0,4.0,123.80000000000001,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,11.6142857142857,0.0,0.0,8.0,8.0,8.0,14.037500000000001,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,18.0,6.0,9500.0,1.0,1.0,141.0,1.0,1.0,19.0,1.0,1.0,126.7,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,14.3142857142857,0.0,0.0,8.0,8.0,7.0,14.3142857142857,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,130.0,1.0,3.0,1.0,2.0,5.0,133.8,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,44.0,1.0,9085.0,1.0,39.0,140.0,1.0,38.0,38.0,9.0,7.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0,6.0,9.0,6.0,12.6666666666667,0.0,1.0,6.0,12.0,2.0,13.0,0.0,13.9,-0.30000000000000004,0.79,Enrolled
1.0,1.0,3.0,9500.0,1.0,1.0,102.0,1.0,1.0,19.0,9.0,5.0,100.60000000000001,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,9.0,6.0,12.766666666666701,0.0,0.0,8.0,10.0,7.0,12.1285714285714,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9853.0,1.0,1.0,126.0,1.0,1.0,37.0,7.0,9.0,132.70000000000002,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.6666666666667,0.0,0.0,6.0,7.0,5.0,12.200000000000001,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,43.0,2.0,9670.0,1.0,1.0,125.0,1.0,38.0,19.0,4.0,3.0,106.60000000000001,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,4.0,6.0,7.0,6.0,11.5,0.0,0.0,6.0,10.0,4.0,10.5714285714286,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,1.0,19.0,5.0,4.0,140.4,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,6.0,13.0,5.0,11.4,0.0,0.0,6.0,14.0,4.0,11.75,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,17.0,3.0,9500.0,1.0,1.0,132.0,1.0,37.0,37.0,9.0,7.0,128.3,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,14.70625,0.0,0.0,8.0,8.0,8.0,14.477500000000001,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,128.0,1.0,38.0,38.0,5.0,5.0,118.60000000000001,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,6.0,11.8142857142857,0.0,0.0,8.0,8.0,7.0,13.5428571428571,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,115.0,1.0,19.0,1.0,3.0,8.0,123.4,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,6.0,8.0,6.0,13.0,1.0,0.0,6.0,8.0,6.0,11.875,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,125.0,1.0,37.0,37.0,5.0,5.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,14.8571428571429,0.0,0.0,6.0,6.0,6.0,13.3333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,6.0,9500.0,1.0,1.0,137.0,1.0,1.0,3.0,3.0,2.0,121.30000000000001,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,12.600000000000001,0.0,0.0,7.0,7.0,6.0,12.600000000000001,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,101.0,1.0,37.0,37.0,9.0,4.0,101.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,5.0,13.3333333333333,0.0,0.0,6.0,17.0,4.0,11.4,0.0,12.4,0.5,1.79,Enrolled
1.0,1.0,1.0,9853.0,1.0,1.0,126.0,1.0,3.0,1.0,2.0,5.0,116.9,1.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,6.0,10.6666666666667,0.0,0.0,7.0,12.0,6.0,12.8333333333333,0.0,13.9,-0.30000000000000004,0.79,Enrolled
1.0,7.0,3.0,9130.0,1.0,3.0,130.0,1.0,19.0,37.0,90.0,5.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,5.0,6.0,2.0,11.5,0.0,0.0,5.0,5.0,1.0,11.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Dropout
1.0,39.0,1.0,9556.0,1.0,19.0,100.0,1.0,37.0,38.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,7.0,9.0,1.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Dropout
1.0,17.0,1.0,9254.0,1.0,1.0,122.0,1.0,1.0,19.0,4.0,3.0,130.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,11.8,0.0,0.0,6.0,10.0,5.0,12.200000000000001,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,17.0,1.0,9070.0,1.0,1.0,126.0,1.0,19.0,38.0,9.0,7.0,118.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,11.8,0.0,0.0,6.0,6.0,6.0,12.6666666666667,0.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,17.0,1.0,9500.0,1.0,1.0,128.0,1.0,38.0,38.0,7.0,7.0,131.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,12.77125,0.0,0.0,8.0,8.0,8.0,12.77125,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,3.0,9085.0,1.0,1.0,134.0,1.0,37.0,38.0,9.0,9.0,120.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,13.0,3.0,11.3333333333333,2.0,0.0,5.0,8.0,5.0,12.600000000000001,0.0,9.4,-0.8,-3.12,Enrolled
1.0,17.0,2.0,9254.0,1.0,1.0,128.0,1.0,38.0,38.0,9.0,9.0,129.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.6666666666667,0.0,0.0,6.0,7.0,5.0,14.600000000000001,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,4.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,10.0,5.0,12.200000000000001,1.0,0.0,6.0,11.0,4.0,10.8333333333333,0.0,13.9,-0.30000000000000004,0.79,Enrolled
1.0,7.0,2.0,9085.0,1.0,3.0,130.0,1.0,3.0,3.0,1.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,9.0,1.0,12.0,1.0,0.0,4.0,10.0,0.0,0.0,4.0,10.8,1.4000000000000001,1.74,Dropout
1.0,1.0,2.0,9500.0,1.0,1.0,135.0,1.0,37.0,1.0,7.0,7.0,132.8,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,12.0,7.0,11.7214285714286,0.0,0.0,8.0,12.0,7.0,11.7214285714286,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,37.0,38.0,151.0,161.0,143.70000000000002,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,7.0,12.0,4.0,14.0,0.0,0.0,7.0,14.0,3.0,12.525,0.0,12.4,0.5,1.79,Enrolled
1.0,39.0,1.0,33.0,1.0,1.0,140.0,1.0,3.0,1.0,2.0,4.0,152.8,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,7.0,9.0,7.0,14.75,0.0,0.0,7.0,12.0,5.0,13.8,3.0,16.2,0.30000000000000004,-0.92,Enrolled
1.0,1.0,2.0,9773.0,1.0,1.0,138.0,1.0,19.0,1.0,9.0,3.0,133.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.6666666666667,0.0,0.0,6.0,6.0,6.0,13.6666666666667,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,1.0,1.0,9130.0,1.0,1.0,150.0,1.0,5.0,5.0,2.0,2.0,146.20000000000002,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,12.0,4.0,13.0,2.0,0.0,5.0,6.0,5.0,14.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,2.0,9147.0,1.0,1.0,125.0,1.0,1.0,19.0,4.0,6.0,115.2,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,1.0,2.0,9070.0,1.0,1.0,121.0,1.0,4.0,1.0,2.0,3.0,120.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,4.0,10.75,0.0,0.0,6.0,9.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
2.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,34.0,34.0,99.0,99.0,101.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,39.0,2.0,9670.0,1.0,1.0,140.0,1.0,34.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,5.0,6.0,4.0,12.5,0.0,0.0,5.0,7.0,4.0,11.75,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,39.0,1.0,9991.0,0.0,1.0,100.0,1.0,37.0,19.0,9.0,2.0,121.9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Dropout
2.0,18.0,2.0,8014.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,10.0,120.4,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
2.0,18.0,2.0,9238.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,10.0,120.4,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
2.0,39.0,1.0,9003.0,1.0,1.0,120.0,1.0,37.0,19.0,9.0,4.0,148.8,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,15.0,5.0,12.4,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,17.0,2.0,9853.0,1.0,1.0,138.0,1.0,1.0,1.0,9.0,4.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,10.0,5.0,12.8,0.0,0.0,6.0,9.0,3.0,11.6666666666667,0.0,10.8,1.4000000000000001,1.74,Dropout
4.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,34.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,6.0,11.0,1.0,10.0,0.0,0.0,6.0,11.0,1.0,11.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,2.0,9853.0,1.0,1.0,118.0,1.0,37.0,37.0,9.0,9.0,112.10000000000001,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,11.0,4.0,11.25,0.0,0.0,6.0,10.0,5.0,10.200000000000001,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,6.0,9500.0,1.0,1.0,135.0,1.0,37.0,1.0,5.0,5.0,126.80000000000001,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.61,0.0,0.0,8.0,8.0,7.0,12.61,0.0,10.8,1.4000000000000001,1.74,Graduate
